control_id,matched_interval_id,gate,instrument,start_time,end_time,parent_direction,control_reassertion_atr,counter_duration_mismatch_bars,balance_duration_mismatch_bars,parent_age_mismatch_bars,atr_mismatch,realized_range_mismatch,time_location_mismatch,match_exact,mismatch_disclosure
BOUNDARY_ONLY_0090,ADA_1242,BOUNDARY_ONLY,ADAUSDT,2024-01-24 04:00:00,2024-01-24 20:00:00,DOWN,-0.29618163,0,0,0,0.00018571,0.0047,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0091,ADA_1266,BOUNDARY_ONLY,ADAUSDT,2024-01-24 16:00:00,2024-01-25 08:00:00,UP,0.35819271,0,0,0,0.00493571,0.0037,0.00484848,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0092,ADA_1271,BOUNDARY_ONLY,ADAUSDT,2024-01-24 16:00:00,2024-01-25 08:00:00,UP,0.35819271,0,0,0,0.005,0.0013,0.00636364,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0093,ADA_1275,BOUNDARY_ONLY,ADAUSDT,2024-01-24 16:00:00,2024-01-25 08:00:00,UP,0.35819271,0,0,0,0.00464286,0.0041,0.00757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0094,ADA_1276,BOUNDARY_ONLY,ADAUSDT,2024-01-24 20:00:00,2024-01-25 12:00:00,UP,-0.94483128,0,0,0,0.00479286,0.0009,0.00757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0095,ADA_1287,BOUNDARY_ONLY,ADAUSDT,2024-01-24 20:00:00,2024-01-25 12:00:00,UP,-0.94483128,0,0,0,0.00171429,0.0006,0.01090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0096,ADA_1289,BOUNDARY_ONLY,ADAUSDT,2024-01-25 04:00:00,2024-01-25 20:00:00,DOWN,0.20641026,0,0,0,0.00022857,0.0033,0.01090909,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0097,ADA_1300,BOUNDARY_ONLY,ADAUSDT,2024-02-07 20:00:00,2024-02-08 12:00:00,DOWN,-0.03594352,0,0,0,0.00189286,0.0001,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0098,ADA_1313,BOUNDARY_ONLY,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00312143,0.0055,0.0069697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0099,ADA_1317,BOUNDARY_ONLY,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00374286,0.0081,0.00575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0100,ADA_1326,BOUNDARY_ONLY,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00352857,0.0071,0.0030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0101,ADA_1327,BOUNDARY_ONLY,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.00317857,0.0006,0.00272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0102,ADA_1349,BOUNDARY_ONLY,ADAUSDT,2024-02-24 20:00:00,2024-02-25 12:00:00,UP,-0.44210526,0,0,0,0.00190714,0.001,0.02666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0103,ADA_1359,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00243571,0.0014,0.0230303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0104,ADA_1362,BOUNDARY_ONLY,ADAUSDT,2024-02-08 00:00:00,2024-02-08 16:00:00,DOWN,0.20087336,0,0,0,0.0011,0.0037,0.00787879,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0105,ADA_1369,BOUNDARY_ONLY,ADAUSDT,2024-02-24 20:00:00,2024-02-25 12:00:00,UP,-0.44210526,0,0,0,0.00063571,0.0007,0.02060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0106,ADA_1376,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00051429,0.0005,0.01787879,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0107,ADA_1377,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00015714,0.0095,0.01757576,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0108,ADA_1385,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00272857,0.0019,0.01515152,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0109,ADA_1399,BOUNDARY_ONLY,ADAUSDT,2024-02-24 20:00:00,2024-02-25 12:00:00,UP,-0.44210526,0,0,0,0.00182143,0.0005,0.01151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0110,ADA_1403,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00130714,0.0034,0.00969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0111,ADA_1416,BOUNDARY_ONLY,ADAUSDT,2024-02-24 04:00:00,2024-02-24 20:00:00,DOWN,-0.24601867,0,0,0,0.00635,0.0074,0.00515152,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0112,ADA_1426,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00211429,0.0012,0.00272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0113,ADA_1427,BOUNDARY_ONLY,ADAUSDT,2024-02-24 04:00:00,2024-02-24 20:00:00,DOWN,-0.24601867,0,0,0,0.00193571,0.0135,0.00181818,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0114,ADA_1450,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00040714,0.0069,0.00454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0115,ADA_1453,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00122857,0.003,0.00545455,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0116,ADA_1455,BOUNDARY_ONLY,ADAUSDT,2024-02-24 12:00:00,2024-02-25 04:00:00,UP,-0.18192558,0,0,0,0.00252857,0.0133,0.00606061,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0117,ADA_1458,BOUNDARY_ONLY,ADAUSDT,2024-03-08 04:00:00,2024-03-08 20:00:00,UP,0.0097493,0,0,0,0.00245,0.0079,0.01606061,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0118,ADA_1459,BOUNDARY_ONLY,ADAUSDT,2024-03-08 04:00:00,2024-03-08 20:00:00,UP,0.0097493,0,0,0,0.00142143,0.0064,0.01575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0119,ADA_1464,BOUNDARY_ONLY,ADAUSDT,2024-03-08 00:00:00,2024-03-08 16:00:00,UP,0.20166453,0,0,0,0.00654286,0.0048,0.01393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0120,ADA_1466,BOUNDARY_ONLY,ADAUSDT,2024-03-07 16:00:00,2024-03-08 08:00:00,UP,0.21122511,0,0,0,0.0045,0.0008,0.01272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0121,ADA_1469,BOUNDARY_ONLY,ADAUSDT,2024-03-07 12:00:00,2024-03-08 04:00:00,UP,-0.32170213,0,0,0,0.00148571,0.0002,0.01151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0122,ADA_1470,BOUNDARY_ONLY,ADAUSDT,2024-03-07 12:00:00,2024-03-08 04:00:00,UP,-0.32170213,0,0,0,0.00181429,0.0102,0.01121212,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0123,ADA_1478,BOUNDARY_ONLY,ADAUSDT,2024-03-08 00:00:00,2024-03-08 16:00:00,UP,0.20166453,0,0,0,0.00492143,0.013,0.00969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0124,ADA_1539,BOUNDARY_ONLY,ADAUSDT,2024-03-08 20:00:00,2024-03-09 12:00:00,DOWN,-0.31339251,0,0,0,0.00323571,0.0012,0.00727273,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0125,ADA_1543,BOUNDARY_ONLY,ADAUSDT,2024-03-07 16:00:00,2024-03-08 08:00:00,UP,0.21122511,0,0,0,0.00450714,0.0004,0.01060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0126,ADA_1550,BOUNDARY_ONLY,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00341429,0.0034,0.00969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0127,ADA_1561,BOUNDARY_ONLY,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00423571,0.0035,0.00636364,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0128,ADA_1569,BOUNDARY_ONLY,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00052857,0.0019,0.00393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0129,ADA_1577,BOUNDARY_ONLY,ADAUSDT,2024-03-20 00:00:00,2024-03-20 16:00:00,DOWN,-1.07542804,0,0,0,0.00188571,0.0009,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0130,ADA_1607,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00866429,0.0001,0.00454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0131,ADA_1611,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00988571,0.0004,0.00575758,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0132,ADA_1614,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00871429,0.0025,0.00666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0133,ADA_1619,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00655,0.0029,0.00818182,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0134,ADA_1622,BOUNDARY_ONLY,ADAUSDT,2024-03-21 08:00:00,2024-03-22 00:00:00,UP,0.11742777,0,0,0,0.00879286,0.0005,0.00969697,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0135,ADA_1623,BOUNDARY_ONLY,ADAUSDT,2024-03-27 16:00:00,2024-03-28 08:00:00,DOWN,-0.03082343,0,0,0,0.00152857,0.0036,0.00151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0136,ADA_1641,BOUNDARY_ONLY,ADAUSDT,2024-03-27 16:00:00,2024-03-28 08:00:00,DOWN,-0.03082343,0,0,0,0.00299286,0.0022,0.00393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0137,ADA_1650,BOUNDARY_ONLY,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00782857,0.0001,0.00424242,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0138,ADA_1651,BOUNDARY_ONLY,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00805714,0.001,0.00393939,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0139,ADA_1656,BOUNDARY_ONLY,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00639286,0.0001,0.00242424,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0140,ADA_1658,BOUNDARY_ONLY,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00436429,0.0058,0.00181818,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0141,ADA_1677,BOUNDARY_ONLY,ADAUSDT,2024-03-21 08:00:00,2024-03-22 00:00:00,UP,0.11742777,0,0,0,0.01026429,0.0002,0.02636364,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0142,ADA_1680,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.00815714,0.006,0.02666667,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0143,ADA_1691,BOUNDARY_ONLY,ADAUSDT,2024-03-21 12:00:00,2024-03-22 04:00:00,UP,0.25109983,0,0,0,0.01457857,0.0001,0.03030303,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0144,ADA_1693,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.01324286,0.0016,0.03060606,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0145,ADA_1694,BOUNDARY_ONLY,ADAUSDT,2024-03-21 08:00:00,2024-03-22 00:00:00,UP,0.11742777,0,0,0,0.01450714,0.001,0.03151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0146,ADA_1696,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.01144286,0.0016,0.03151515,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0147,ADA_1700,BOUNDARY_ONLY,ADAUSDT,2024-03-21 16:00:00,2024-03-22 08:00:00,UP,-0.98703026,0,0,0,0.01116429,0.0014,0.03272727,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
BOUNDARY_ONLY_0148,ADA_1712,BOUNDARY_ONLY,ADAUSDT,2024-04-02 16:00:00,2024-04-03 08:00:00,DOWN,0.16214058,0,0,0,0.00324286,0.004,0.01454545,0,"direction, parent age, counter and balance duration exact; nearest deterministic ATR, balance realized range, then time location; all source detections excluded"
